id,date,builtin,call,communication,entertainment,finance,game,office,other,screen,sms,social,travel,unknown,utilities,weather,mood
AS14.17,2014-05-02,0.79895,0.125,0.39126,0.0,0.0,0.0,0.0,0.21213,0.19851,0.0,0.65509,0.73647,0.0,0.0,0.0,0.875
AS14.17,2014-05-03,0.42022,0.875,0.35735,0.60757,0.0,0.0,0.0,0.35375,0.23006,1.0,0.83745,1.0,0.0,0.49429,0.0,0.90625
AS14.17,2014-05-04,0.30266,0.0,0.53529,0.0,0.0,0.0,0.0,0.24439,0.48354,0.0,0.31697,0.0,0.0,0.0,0.0,0.0
AS14.17,2014-05-05,0.08193,0.0,0.31554,0.36374,0.0,0.0,0.0,0.20759,0.1322,0.0,0.67307,0.58682,0.0,0.8342,0.0,0.9375
AS14.19,2014-03-21,0.79997,0.2,0.88672,0.0,0.0,0.0,0.0,0.4741,1.0,0.0,0.17436,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-22,0.95047,0.46667,0.59394,0.0,0.0,0.0,0.0,1.0,0.6333,0.0,0.41557,0.0,0.0,0.0,0.0,0.58
AS14.19,2014-03-23,0.41503,0.26667,0.0,0.0,0.0,0.0,0.0,0.43033,0.0,0.0,0.41009,0.0,0.0,0.0,0.0,0.7
AS14.19,2014-03-24,0.29238,0.33333,0.78008,0.52101,0.0,0.0,0.0,0.18405,0.1932,0.0,0.0,0.0,0.0,0.0,0.0,0.4
AS14.19,2014-03-25,0.60288,0.8,0.82044,0.0,0.0,0.0,0.0,0.19014,0.63885,0.0,0.0,0.0,0.0,0.0,0.0,0.25
AS14.19,2014-03-26,0.5584,0.4,0.76891,0.0,0.0,0.0,0.0,0.15636,0.57558,0.0,0.47975,0.0,0.26097,0.0,0.0,0.4
AS14.19,2014-03-27,0.54774,0.46667,0.64212,0.86746,0.0,0.0,0.0,0.14177,0.43781,0.5,0.50957,0.0,1.0,0.0,0.0,0.58
AS14.19,2014-03-28,0.53747,0.53333,0.47101,1.0,0.0,0.0,0.0,0.2487,0.29222,0.5,0.32063,0.0,0.38384,0.0,0.0,0.58
AS14.19,2014-03-29,0.43377,0.66667,0.39982,0.70366,0.0,0.0,0.0,0.3989,0.12745,1.0,0.0,0.0,0.0,0.0,0.0,0.82
AS14.19,2014-03-30,0.91351,0.33333,0.30054,0.0,0.0,0.0,0.0,0.16177,0.00478,0.0,0.0,0.0,0.0,0.0,0.0,0.7
AS14.19,2014-03-31,0.5397,0.4,0.90464,0.0,0.0,0.0,0.0,0.11846,0.8751,0.5,0.0,0.98471,0.0,0.0,0.0,0.76
AS14.19,2014-04-01,0.42512,0.06667,0.87701,0.0,0.0,0.0,0.0,0.15558,0.4336,0.0,0.0,0.0,0.54171,0.0,0.0,0.52
AS14.19,2014-04-02,0.42174,0.2,0.46114,0.0,0.0,0.0,0.0,0.08883,0.14468,0.0,0.37687,0.0,0.0,0.0,0.0,0.88
AS14.19,2014-04-03,0.45632,0.13333,0.67701,0.0,0.0,0.0,0.0,0.09917,0.35957,0.0,0.0,0.0,0.0,0.0,0.0,0.58
AS14.19,2014-04-04,0.70616,0.73333,0.63493,0.0,0.0,0.0,0.0,0.66519,0.49741,0.0,0.52325,0.0,0.0,0.0,0.0,0.7
AS14.19,2014-04-05,0.451,0.73333,0.43684,0.0,0.0,1.0,0.0,0.2585,0.20513,0.0,0.38751,0.0,0.0,0.0,0.0,1.0
AS14.19,2014-04-06,0.5041,0.53333,0.56237,0.0,0.0,0.0,0.0,0.15446,0.24861,0.5,0.0,0.0,0.0,0.0,0.0,0.775
AS14.19,2014-04-07,0.71357,0.73333,0.73919,0.0,0.0,0.0,0.0,0.24821,0.47816,0.0,0.5211,0.0,0.0,0.0,0.0,0.58
AS14.19,2014-04-08,0.58544,0.53333,0.60698,0.0,0.0,0.0,0.0,0.07253,0.32124,1.0,0.0,0.0,0.0,1.0,0.0,0.64
AS14.19,2014-04-09,0.38687,0.53333,0.68116,0.0,0.0,0.0,0.0,0.23068,0.34626,0.5,0.0,0.0,0.0,0.0,0.0,0.76
AS14.19,2014-04-10,0.94692,0.26667,0.15992,0.0,0.0,0.0,0.0,0.0,0.0086,0.0,0.41008,0.0,0.0,0.0,0.0,0.625
AS14.19,2014-04-11,0.58774,0.4,0.56363,0.0,0.0,0.0,0.0,0.09976,0.29957,0.0,0.40097,0.0,0.0,0.0,0.0,0.64
AS14.19,2014-04-12,0.48931,0.4,0.40463,0.0,0.0,0.0,0.0,0.12492,0.14272,0.0,0.5786,0.0,0.0,0.0,0.0,0.76
AS14.19,2014-04-13,0.25165,0.4,0.37285,0.0,0.0,0.0,0.0,0.23644,0.08592,0.0,0.52648,0.0,0.0,0.0,0.0,0.76
AS14.19,2014-04-14,0.9237,1.0,0.80773,0.0,0.0,0.0,0.0,0.27643,0.67472,0.0,0.51834,0.0,0.89338,0.0,0.0,0.7
AS14.19,2014-04-15,0.49224,0.26667,0.77736,0.0,0.0,0.0,0.0,0.4621,0.55356,0.0,0.2915,0.0,0.62012,0.0,0.0,0.52
AS14.19,2014-04-16,0.11785,0.26667,1.0,0.0,0.0,0.0,0.0,0.2101,0.14749,0.5,0.56968,0.0,0.0,0.0,0.0,0.64
AS14.19,2014-04-17,0.03713,0.06667,0.91417,0.0,0.0,0.0,0.0,0.14114,0.63497,0.0,0.44558,0.0,0.0,0.0,0.0,0.64
AS14.19,2014-04-18,0.0,0.2,0.77545,0.0,0.0,0.92312,0.0,0.10747,0.38947,0.5,0.0,0.0,0.0,0.0,0.0,0.64
AS14.19,2014-04-19,0.20057,0.4,0.33038,0.0,0.0,0.0,0.0,0.20499,0.0198,0.0,0.56089,0.0,0.53824,0.0,0.0,0.64
AS14.19,2014-04-20,0.56061,0.26667,0.3036,0.0,0.0,0.0,0.0,0.09329,0.12408,0.0,0.42153,0.0,0.0,0.0,0.0,0.88
AS14.19,2014-04-21,0.35492,0.4,0.45025,0.0,0.0,0.0,0.0,0.14169,0.12465,0.0,1.0,0.0,0.0,0.0,0.0,0.52
AS14.19,2014-04-22,0.43935,0.46667,0.84758,0.0,0.0,0.0,0.0,0.16517,0.65463,0.0,0.3177,0.0,0.0,0.0,0.0,0.64
AS14.19,2014-04-23,0.27017,0.26667,0.81033,0.0,0.0,0.0,0.0,0.2044,0.35455,0.5,0.51096,0.0,0.0,0.0,0.0,0.4
AS14.19,2014-04-24,0.29058,0.33333,0.67205,0.0,0.0,0.0,0.0,0.65044,0.33171,0.0,0.0,0.0,0.0,0.0,0.0,0.58
AS14.19,2014-04-25,0.57182,0.4,0.67125,0.99535,0.0,0.0,0.0,0.10597,0.28233,0.0,0.53918,0.0,0.0,0.38483,0.0,0.775
AS14.19,2014-04-26,0.89441,0.4,0.17797,0.0,0.0,0.0,0.0,0.44395,0.06376,0.5,0.0,0.0,0.0,0.0,0.0,0.925
AS14.19,2014-04-27,0.42633,0.26667,0.68778,0.0,0.0,0.0,0.0,0.35974,0.34233,0.0,0.58037,1.0,0.0,0.0,0.0,0.5
AS14.19,2014-04-28,0.35804,0.26667,0.8354,0.0,0.0,0.0,0.0,0.20404,0.33282,0.0,0.62043,0.74515,0.0,0.0,0.0,0.52
AS14.19,2014-04-29,0.62816,0.4,0.57326,0.0,0.0,0.0,0.0,0.13208,0.2127,0.0,0.50049,0.0,0.0,0.0,0.0,0.76
AS14.19,2014-04-30,0.53789,0.8,0.59538,0.2861,0.0,0.0,0.0,0.1693,0.35996,0.0,0.57401,0.0,0.0,0.0,0.0,0.7
AS14.19,2014-05-01,0.40012,0.13333,0.6485,0.0,0.0,0.0,0.0,0.14034,0.36159,0.0,0.56414,0.0,0.33042,0.0,0.0,0.64
AS14.19,2014-05-02,0.56916,0.6,0.40376,0.0,0.0,0.0,0.0,0.31256,0.07353,0.0,0.0,0.0,0.33089,0.0,0.0,0.94
AS14.19,2014-05-03,0.50172,0.86667,0.66745,0.0,0.0,0.0,0.0,0.30156,0.37089,1.0,0.22404,0.0,0.0,0.0,0.0,0.82
AS14.19,2014-05-04,1.0,0.0,0.78436,0.0,0.0,0.0,0.0,0.24774,0.28352,0.0,0.59863,0.0,0.0,0.0,0.0,0.58
AS14.20,2014-03-20,0.79125,0.0,0.25146,0.64059,0.0,0.60684,0.0,0.0,0.09347,0.0,0.55624,0.0,0.90352,0.0,0.0,0.57143
AS14.20,2014-03-21,0.50747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00761,0.0,0.0,0.0,0.0,0.0,0.0,0.57143
AS14.20,2014-03-22,0.50643,0.0,0.77067,0.0,0.0,0.0,0.0,0.6874,0.39607,0.0,0.19907,0.0,1.0,0.0,0.0,0.85714
AS14.20,2014-03-23,0.56978,0.0,0.83346,0.6585,0.0,0.0,0.0,0.70761,0.17494,0.16667,0.0,0.0,0.45029,0.0,0.0,0.91429
AS14.20,2014-03-24,0.70304,0.0,0.8531,0.86174,0.0,0.8894,0.0,0.45668,0.60549,0.16667,0.77861,0.0,0.98352,0.0,0.0,0.45714
AS14.20,2014-03-25,1.0,0.0,0.70566,0.94153,0.0,0.85314,0.0,0.82173,0.67254,0.0,0.89704,0.0,0.77497,1.0,0.0,0.0
AS14.20,2014-03-26,0.81985,0.0,0.56556,1.0,0.0,0.0,0.0,0.72471,0.18935,0.0,0.83854,0.0,0.0,0.0,0.0,0.45714
AS14.20,2014-03-27,0.80278,0.0,0.61051,0.64462,0.0,0.93849,0.0,0.0,0.31976,0.0,0.79196,0.0,0.0,0.0,0.0,0.57143
AS14.20,2014-03-28,0.88823,0.0,0.62931,0.0,0.0,0.0,0.0,0.37055,0.11653,0.0,0.0,0.0,0.0,0.0,0.0,0.14286
AS14.20,2014-03-29,0.71084,0.66667,0.3977,0.0,0.0,0.9046,0.0,0.8111,0.19252,0.0,0.0,0.0,0.0,0.0,0.0,0.8
AS14.20,2014-03-30,0.46445,0.0,0.78315,0.0,0.0,0.0,0.0,0.0,0.2112,0.33333,0.83011,0.0,0.96195,0.0,0.0,0.85714
AS14.20,2014-03-31,0.0,0.16667,0.39524,0.0,0.0,0.0,0.0,0.0,0.00524,0.5,0.0,0.0,0.0,0.0,0.0,0.57143
AS14.20,2014-04-01,0.54223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0075,0.66667,0.0,0.0,0.0,0.0,0.0,0.14286
AS14.20,2014-04-02,0.92105,0.0,0.8443,0.84643,0.0,0.0,0.0,0.49693,0.57608,0.0,0.95589,1.0,0.0,0.0,0.0,0.28571
AS14.20,2014-04-03,0.55962,0.16667,0.0,0.0,0.0,0.0,0.0,0.42384,0.01383,0.0,0.0,0.0,0.0,0.0,0.0,0.38095
AS14.20,2014-04-04,0.83033,0.0,0.85232,0.0,1.0,0.91911,0.0,0.63149,0.52272,0.0,0.84523,0.0,0.0,0.0,0.0,0.57143
AS14.20,2014-04-05,0.69372,0.33333,0.58551,0.5659,0.0,0.88162,0.0,0.84928,0.20434,0.0,0.0,0.0,0.0,0.0,0.0,0.57143
AS14.20,2014-04-06,0.80425,0.5,0.86679,0.45853,0.0,0.8801,0.0,0.0,0.99296,0.16667,0.87147,0.0,0.0,0.0,0.0,0.57143
AS14.20,2014-04-07,0.63737,0.0,0.87124,0.73696,0.0,0.91475,0.0,0.0,0.07343,0.16667,0.91052,0.0,0.0,0.0,0.0,0.45714
AS14.20,2014-04-08,0.62134,0.0,0.0,0.0,0.0,0.91504,0.0,0.0,0.15232,0.33333,0.23125,0.0,0.0,0.0,0.0,0.71429
AS14.20,2014-04-09,0.81101,0.0,0.71617,0.93289,0.0,0.0,0.0,0.64193,0.38782,0.66667,0.99083,0.0,0.0,0.0,0.0,1.0
AS14.20,2014-04-10,0.66072,0.0,0.83429,0.81585,0.0,0.0,0.0,0.40438,0.30703,0.16667,0.83143,0.0,0.0,0.0,0.0,0.57143
AS14.20,2014-04-11,0.59542,0.33333,0.55158,0.0,0.0,0.0,0.0,0.63057,0.04281,0.0,0.0,0.0,0.0,0.0,0.0,0.85714
AS14.20,2014-04-12,0.85521,1.0,1.0,0.0,0.9054,0.87522,0.0,0.74344,1.0,0.16667,0.66837,0.0,0.0,0.0,0.0,0.45714
AS14.20,2014-04-13,0.38376,0.0,0.0,0.0,0.0,0.92507,0.0,0.0,0.00127,0.0,0.0,0.0,0.0,0.0,0.0,0.45714
AS14.20,2014-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.45714
AS14.20,2014-04-15,0.68751,0.0,0.77641,0.54483,0.0,0.0,0.0,0.45769,0.17705,0.0,0.70436,0.0,0.0,0.0,0.0,0.45714
AS14.20,2014-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42233,0.00286,0.16667,0.0,0.0,0.0,0.0,0.0,0.68571
AS14.20,2014-04-17,0.84592,0.0,0.79207,0.70936,0.0,0.90518,0.0,0.0,0.43129,0.16667,0.82673,0.0,0.52934,0.0,0.0,0.22857
AS14.20,2014-04-18,0.64672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02367,0.0,0.39388,0.0,0.0,0.0,0.0,0.42857
AS14.20,2014-04-19,0.63692,0.0,0.99655,0.0,0.0,0.77038,0.0,0.0,0.72087,0.0,0.51488,0.0,0.19904,0.0,0.0,0.85714
AS14.20,2014-04-20,0.84675,0.16667,0.72526,0.0,0.0,0.0,0.0,0.88048,0.19196,0.0,0.38164,0.0,0.0,0.0,0.0,0.91429
AS14.20,2014-04-21,0.75795,0.0,0.74946,0.46619,0.0,0.0,0.0,0.45661,0.18209,0.16667,1.0,0.0,0.0,0.0,0.0,0.8
AS14.20,2014-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22857
AS14.20,2014-04-23,0.32697,0.0,0.68254,0.43426,0.0,0.0,0.0,0.43262,0.08045,0.16667,0.63501,0.0,0.0,0.0,0.0,0.57143
AS14.20,2014-04-24,0.93004,0.16667,0.79436,0.47945,0.0,0.0,0.0,1.0,0.37412,0.0,0.63455,0.0,0.0,0.0,0.0,0.57143
AS14.20,2014-04-25,0.77739,0.33333,0.7954,0.5284,0.0,0.0,0.0,0.65055,0.17897,0.0,0.58954,0.0,0.0,0.0,0.0,0.57143
AS14.20,2014-04-26,0.70007,0.0,0.82041,0.81393,0.0,0.0,0.0,0.0,0.32656,0.16667,0.87871,0.0,0.0,0.0,0.0,0.57143
AS14.20,2014-04-27,0.72227,0.0,0.74803,0.0,0.0,0.0,0.0,0.61769,0.3798,0.0,0.97978,0.0,0.58831,0.0,0.0,0.45714
AS14.20,2014-04-28,0.81562,0.0,0.90299,0.89646,0.0,0.92284,0.0,0.64849,0.75217,0.0,0.85834,0.0,0.0,0.0,0.0,0.45714
AS14.20,2014-04-29,0.75387,0.0,0.59945,0.49817,0.0,0.0,0.0,0.0,0.10615,0.0,0.70043,0.0,0.0,0.0,0.0,0.71429
AS14.23,2014-03-22,0.37934,0.0,0.03759,0.69378,0.0,0.0,0.0,0.7398,0.12922,0.5,0.63699,0.0,1.0,0.0,0.0,0.77778
AS14.23,2014-03-23,0.65339,0.2,0.77581,0.74384,0.0,0.0,0.0,0.54787,1.0,0.0,1.0,0.0,0.70707,0.60506,0.0,0.77778
AS14.23,2014-03-24,0.9142,0.0,0.37322,0.74073,0.0,0.0,0.0,0.79286,0.26212,0.0,0.7008,0.52022,0.71007,0.27134,0.0,0.64444
AS14.23,2014-03-25,0.85476,0.0,0.59318,1.0,0.0,0.0,0.0,0.74493,0.56478,0.0,0.0,0.733,0.69887,0.0,0.0,0.68889
AS14.23,2014-03-26,0.5344,0.2,0.68766,0.82277,0.0,0.54874,0.0,0.87588,0.26658,0.5,0.48902,0.44245,0.56111,0.0,0.0,0.77778
AS14.23,2014-03-27,0.63599,0.0,0.37899,0.87381,0.0,0.78437,0.0,0.59048,0.19946,0.0,0.27244,0.53064,0.8636,0.0,0.0,0.77778
AS14.23,2014-03-28,0.23027,0.0,0.45663,0.73115,0.0,0.53828,0.0,0.51515,0.0933,0.0,0.0,0.27469,0.0,0.0,0.0,0.77778
AS14.23,2014-03-29,0.7704,0.0,0.52157,0.68909,0.0,0.86053,0.0,0.62646,0.24284,0.0,0.44967,0.57013,0.60776,0.0,0.0,0.80556
AS14.23,2014-03-30,0.5655,0.2,0.25604,0.8148,0.0,0.6861,0.0,0.696,0.15664,0.0,0.6138,0.0,0.70635,0.76078,0.0,0.77778
AS14.23,2014-03-31,0.87587,0.2,0.8116,0.86495,0.0,0.68796,0.0,0.59617,0.40019,0.0,0.55204,0.50182,0.26211,0.0,0.0,0.83333
AS14.23,2014-04-01,0.66083,0.0,0.62416,0.69267,0.0,0.51181,0.57947,0.46831,0.20183,0.0,0.52051,0.82982,0.75687,0.70035,0.0,0.83333
AS14.23,2014-04-02,0.74596,0.6,0.51858,0.8532,0.0,0.58087,0.0,0.58665,0.26393,0.5,0.34999,1.0,0.46262,0.61272,0.0,0.77778
AS14.23,2014-04-03,0.84303,0.2,0.62266,0.90506,0.0,0.68118,0.0,0.55463,0.35958,0.0,0.38665,0.71014,0.62188,0.31454,0.0,0.77778
AS14.23,2014-04-04,0.71103,0.2,0.79999,0.78167,0.0,0.48827,0.0,0.30137,0.28311,0.5,0.33051,0.56801,0.0,0.0,0.0,0.77778
AS14.23,2014-04-05,0.43581,0.2,0.5407,0.60055,0.0,0.63866,0.0,0.66885,0.12222,0.0,0.0,0.0,0.33677,0.0,0.0,0.72222
AS14.23,2014-04-06,0.60826,1.0,0.76028,0.87403,0.0,0.38574,0.0,0.55704,0.32607,0.0,0.51983,0.60427,0.45206,0.0,0.0,0.77778
AS14.23,2014-04-07,0.7259,0.4,0.55561,0.83609,0.0,0.0,0.0,0.51435,0.23337,0.5,0.54481,0.91693,0.61879,0.0,0.0,0.63889
AS14.23,2014-04-08,0.64487,0.0,0.49048,0.69787,0.0,0.46345,0.0,0.60514,0.35191,0.0,0.65179,0.6849,0.52512,0.66483,0.0,0.73333
AS14.23,2014-04-09,0.31922,0.0,0.7166,0.7448,0.0,0.50221,0.0,0.59997,0.20154,0.0,0.44116,0.0,0.0,0.0,0.0,0.8
AS14.23,2014-04-10,0.7759,0.0,0.58905,0.66587,0.0,1.0,0.0,0.68989,0.5851,0.5,0.6379,0.0,0.0,0.21481,0.0,0.77778
AS14.23,2014-04-11,0.58258,0.8,0.82569,0.0,0.0,0.69538,0.0,0.64983,0.27266,0.0,0.317,0.94539,0.54075,0.0,0.0,0.77778
AS14.23,2014-04-12,0.19559,0.0,0.31393,0.78395,0.0,0.67593,0.0,0.66635,0.12534,0.0,0.48713,0.69395,0.71848,0.0,0.0,0.86111
AS14.23,2014-04-13,0.44732,0.2,0.41918,0.8336,0.0,0.31536,0.0,0.64845,0.15513,0.0,0.24219,0.0,0.62809,0.0,0.0,0.8
AS14.23,2014-04-14,0.68749,0.0,0.58496,0.30599,0.0,0.89308,0.0,0.0,0.2864,0.0,0.38526,0.72723,0.67057,0.0,0.0,0.0
AS14.23,2014-04-15,0.93914,0.2,0.43105,0.39913,0.0,0.71844,0.81612,0.80072,0.2202,0.0,0.24393,0.71282,0.0,0.0,0.0,0.80556
AS14.23,2014-04-16,0.61572,0.4,0.38452,0.0,0.0,0.57863,0.97534,0.64682,0.23031,0.0,0.61473,0.81013,0.0,0.0,0.0,0.82222
AS14.23,2014-04-17,0.74009,0.0,0.74023,0.577,0.0,0.62072,0.89531,0.81108,0.29818,0.0,0.43584,0.58478,0.63623,0.0,0.0,0.82222
AS14.23,2014-04-18,0.41378,0.4,0.47217,0.59916,0.0,0.0,0.82714,0.66876,0.15143,0.0,0.5011,0.27461,0.55305,1.0,0.0,0.84444
AS14.23,2014-04-19,0.14275,0.0,0.0,0.18936,0.0,0.51756,0.0,0.63784,0.0,0.0,0.0,0.0,0.6637,0.55364,0.0,0.86111
AS14.23,2014-04-20,0.73685,0.2,0.20276,0.75156,0.0,0.41658,0.0,0.75856,0.11734,0.0,0.62705,0.0,0.47404,0.40721,0.0,0.86111
AS14.23,2014-04-21,0.0,0.0,0.62407,0.6738,0.0,0.0,0.0,0.68119,0.14649,0.0,0.37168,0.0,0.28273,0.0,0.0,0.8
AS14.23,2014-04-22,1.0,0.6,0.79105,0.68788,0.0,0.0,0.87775,0.6449,0.5264,0.0,0.35005,0.68309,0.19185,0.43452,0.0,0.68889
AS14.23,2014-04-23,0.93091,0.4,0.24081,0.65172,0.0,0.598,0.87017,0.85171,0.22188,0.0,0.0,0.25284,0.85301,0.0,0.0,0.77778
AS14.23,2014-04-24,0.52186,0.2,0.72619,0.48,0.0,0.14656,0.90087,0.77137,0.28281,0.5,0.67677,0.60139,0.57864,0.0,0.0,0.82222
AS14.23,2014-04-25,0.90421,0.2,0.55575,0.38969,0.0,0.0,0.8626,0.59422,0.26066,0.0,0.7028,0.0,0.6248,0.48565,0.0,0.86667
AS14.23,2014-04-26,0.55435,0.4,0.52883,0.63711,0.0,0.0737,0.18828,0.45117,0.12166,0.0,0.36633,0.67888,0.52374,0.0,0.0,0.83333
AS14.23,2014-04-27,0.79714,0.4,0.7483,0.71929,0.0,0.0,0.0,0.82389,0.30025,0.5,0.45587,0.56554,0.60345,0.46961,0.0,0.77778
AS14.23,2014-04-28,0.68044,0.4,0.51269,0.85003,0.0,0.76791,1.0,1.0,0.48403,1.0,0.60721,0.6411,0.45935,0.48658,0.0,0.84444
AS14.23,2014-04-29,0.57198,0.4,0.31986,0.80382,0.0,0.0,0.0,0.61779,0.13752,0.0,0.56407,0.0,0.01325,0.0,0.0,0.82222
AS14.23,2014-04-30,0.39276,0.4,0.79154,0.68706,0.0,0.0,0.0,0.39114,0.25224,0.0,0.71439,0.0,0.34138,0.0,0.0,1.0
AS14.23,2014-05-01,0.48988,0.0,1.0,0.81364,0.0,0.0,0.0,0.20974,0.41735,0.0,0.59635,0.63897,0.67019,0.62138,0.0,0.0
AS14.23,2014-05-02,0.49576,0.0,0.46946,0.65358,0.0,0.0,0.93817,0.0,0.19383,0.0,0.0,0.79913,0.0,0.0,0.0,0.0
AS14.23,2014-05-03,0.21895,0.0,0.06872,0.36065,0.0,0.0,0.0,0.0,0.00012,0.0,0.47634,0.0,0.0,0.0,0.0,0.0
AS14.23,2014-05-04,0.17497,0.0,0.15439,0.5213,0.0,0.0,0.0,0.0,0.01035,0.0,0.30109,0.0,0.0,0.0,0.0,0.0
AS14.24,2014-04-14,0.22448,0.375,0.15357,0.3895,0.0,0.0,0.0,1.0,0.00373,0.11111,0.0,0.0,0.0,0.0,0.0,1.0
AS14.24,2014-04-15,0.31219,0.1875,0.31022,0.0,0.0,0.0,0.0,0.91041,0.13742,0.11111,0.89744,0.69417,0.0,0.47578,0.0,0.95
AS14.24,2014-04-16,0.32857,0.3125,0.70227,0.0,0.0,0.0,0.0,0.85459,0.34548,0.33333,0.70984,0.75241,0.0,0.0,0.0,0.925
AS14.24,2014-04-17,1.0,0.3125,0.738,0.0,0.0,0.0,0.0,0.80591,0.44158,0.33333,0.92126,0.0,0.0,0.48379,0.0,0.84375
AS14.24,2014-04-18,0.85248,1.0,0.76276,0.22557,0.0,0.0,0.0,0.8578,0.67509,0.11111,0.93337,0.0,0.0,0.36794,0.0,0.875
AS14.24,2014-04-19,0.19198,0.0625,0.63421,0.0,0.0,0.0,0.0,0.73237,0.3112,0.11111,1.0,0.0,0.0,0.0,0.0,0.90625
AS14.24,2014-04-20,0.38725,0.625,1.0,0.0,0.0,0.0,0.0,0.77174,0.27948,0.0,0.77033,0.0,0.0,0.36965,0.0,0.975
AS14.24,2014-04-21,0.06866,0.0,0.61556,0.0,0.0,0.0,0.0,0.68463,0.28589,0.0,0.98421,0.0,0.60595,0.82814,0.0,0.9375
AS14.24,2014-04-22,0.35977,0.125,0.57913,0.73625,0.0,0.0,0.0,0.76525,0.1998,0.11111,0.7688,0.0,0.0,0.56803,0.0,0.9
AS14.24,2014-04-23,0.12491,0.1875,0.42502,0.0,0.0,0.0,0.0,0.75222,0.08124,0.0,0.77491,0.0,0.0,0.36659,0.0,0.9375
AS14.24,2014-04-24,0.47828,0.6875,0.82298,0.0,0.0,0.0,0.0,0.76189,0.53359,0.0,0.8224,0.0,0.0,0.91255,0.0,0.85
AS14.24,2014-04-25,0.40826,0.5625,0.38355,0.58671,0.0,0.0,0.60991,0.81976,0.14331,0.11111,0.66502,0.6478,0.0,1.0,0.0,0.775
AS14.24,2014-04-26,0.15068,0.3125,0.0,0.23369,0.0,0.0,0.0,0.79603,0.00544,0.55556,0.43566,0.90116,0.0,0.44357,0.0,0.95
AS14.24,2014-04-27,0.07098,0.0,0.46604,0.0,0.0,0.0,0.0,0.69664,0.0,0.0,0.65728,0.0,0.0,0.0,0.0,0.875
AS14.24,2014-04-28,0.55542,0.3125,0.81774,0.61155,0.0,0.0,0.50743,0.7847,0.5111,0.11111,0.81687,0.0,0.0,0.71914,0.0,0.85
AS14.24,2014-04-29,0.41827,0.375,0.80673,0.57777,0.0,0.0,0.0,0.7568,0.39108,0.0,0.58735,0.0,0.0,0.67294,0.0,0.75
AS14.24,2014-04-30,0.74051,0.3125,0.80377,0.82658,0.0,0.0,0.61106,0.67794,0.68316,0.22222,0.76567,0.0,0.50887,0.58907,0.0,0.79167
AS14.24,2014-05-01,0.57663,0.0,0.44247,0.0,0.0,0.0,0.0,0.76967,0.30959,0.0,0.83762,0.0,0.0,0.0,0.0,0.925
AS14.24,2014-05-02,0.25179,0.0,0.21463,0.0,0.0,0.0,0.0,0.77753,0.10346,0.0,0.88965,0.0,0.28266,0.0,0.0,0.875
AS14.24,2014-05-03,0.41963,0.0625,0.60744,0.26188,0.0,0.0,1.0,0.78097,0.26258,0.0,0.0,0.0,0.80738,0.0,0.0,0.85417
AS14.24,2014-05-04,0.84087,0.0,0.57244,0.0,0.0,0.0,0.66934,0.73594,0.31894,0.0,0.44131,0.0,1.0,0.0,0.0,0.9375
AS14.24,2014-05-05,0.12822,0.0,0.68333,0.0,0.0,0.0,0.0,0.7119,0.25253,0.0,0.81344,0.0,0.79717,0.0,0.0,0.75
AS14.24,2014-05-06,0.64634,0.0625,0.46746,0.0,0.0,0.0,0.0,0.0,0.21677,0.0,0.68165,0.0,0.81884,0.0,0.0,0.0
AS14.24,2014-05-07,0.42614,0.0,0.75136,0.0,0.0,0.0,0.0,0.86571,0.4888,0.0,0.68376,0.0,0.0,0.61702,0.0,0.875
AS14.24,2014-05-08,0.51213,0.125,0.56845,1.0,0.0,0.0,0.0,0.74543,0.28686,0.11111,0.72344,0.56485,0.0,0.31676,0.0,0.875
AS14.24,2014-05-09,0.33542,0.125,0.65178,0.0,0.0,0.0,0.90166,0.89619,0.23946,0.0,0.0,0.0,0.0,0.32642,0.0,0.925
AS14.24,2014-05-10,0.93517,0.4375,0.82922,0.59211,0.0,0.0,0.0,0.64285,0.61123,0.0,0.96728,0.0,0.91851,0.31984,0.0,0.875
AS14.24,2014-05-11,0.69326,0.0,0.54691,0.0,0.0,0.0,0.0,0.76579,0.18437,0.22222,0.44458,0.0,0.42249,0.0,0.0,0.90625
AS14.24,2014-05-12,0.66196,0.0625,0.90216,0.96588,0.0,0.0,0.84674,0.78834,1.0,0.0,0.89928,0.0,0.0,0.64317,0.0,0.875
AS14.24,2014-05-13,0.55024,0.125,0.76025,0.78514,0.0,0.0,0.45841,0.76618,0.43593,0.0,0.63947,0.0,0.0,0.71368,0.0,0.9375
AS14.24,2014-05-14,0.71277,0.4375,0.76006,0.80489,0.0,0.0,0.0,0.81396,0.50283,0.11111,0.87728,0.50564,0.0,0.78405,0.0,0.65
AS14.24,2014-05-15,0.63733,0.5625,0.9219,0.0,0.0,0.0,0.62345,0.83579,0.76928,0.44444,0.75695,0.0,0.0,0.0,0.0,0.8
